"ref","name","@lat","@lon"
,"港南台",35.3752947,139.5766957
,"磯子",35.4000279,139.6181087
,"日向和田",35.7881161,139.2297013
,"安倍川",34.9412271,138.364247
,"熱海",35.1039424,139.0780356
,"富士",35.1513272,138.6512849
,"藤枝",34.8492226,138.2523033
,"富士川",35.1411213,138.6185722
,"原",35.1247065,138.7936747
,"東静岡",34.9845949,138.4136964
,"東田子の浦",35.1361069,138.7461066
,"蒲原",35.113984,138.5827647
,"金谷",34.8190977,138.1254959
,"函南",35.108716,138.9710218
,"片浜",35.1185334,138.8180337
,"菊川",34.7615825,138.0852377
,"草薙",35.0027756,138.4416352
,"用宗",34.9225394,138.3598993
,"西焼津",34.8597765,138.2855853
,"沼津",35.1030306,138.859806
,"興津",35.0525502,138.5219809
,"六合",34.8366068,138.2042617
,"島田",34.8302621,138.1741928
,"清水",35.0233447,138.4890381
,"新蒲原",35.1195535,138.6080697
,"静岡",34.9714603,138.3883965
,"焼津",34.8722082,138.3182263
,"吉原",35.1435562,138.7040631
,"由比",35.0976803,138.5532813
,"茅ヶ崎",35.3306232,139.4074579
,"藤沢",35.3387383,139.4863294
,"早川",35.2391784,139.1451992
,"平塚",35.3274729,139.3491423
,"鴨宮",35.2757203,139.1802316
,"国府津",35.2812711,139.2142036
,"真鶴",35.156958,139.1322726
,"根府川",35.2026663,139.1387321
,"二宮",35.2988831,139.257628
"ID01","小田原",35.2561819,139.1552509
,"辻堂",35.3368141,139.446245
,"湯河原",35.1462344,139.1021928
,"大磯",35.3113142,139.3133885
,"新橋",35.6661776,139.7583239
,"品川",35.6286974,139.7391291
,"戸塚",35.4005483,139.534215
"KK64","浦賀",35.2511243,139.7149977
,"ユーカリが丘",35.7221023,140.1570381
,"北与野",35.890369,139.6284122
,"南古谷",35.9033701,139.5197607
,"篠ノ井",36.5774147,138.1381842
,"今井",36.5950297,138.1451062
,"安茂里",36.6302229,138.1618403
,"川中島",36.6141007,138.1507012
,"北長野",36.6654778,138.2230135
,"武蔵浦和",35.8459615,139.6464721
,"境町",36.2772141,139.2563411
,"伊東",34.9748895,139.0920483
,"伊豆長岡",35.0399263,138.9474531
,"小田栄",35.514384,139.7051384
,"岡本",36.5982887,139.9444191
,"鶴田",36.5381942,139.858601
"TN40","東武宇都宮",36.5595124,139.8805621
,"屋代",36.5320177,138.1282731
,"坂城",36.4623548,138.1810181
,"上神梅",36.4700531,139.2576786
,"岩宿",36.3956779,139.2968213
,"武州荒木",36.1624542,139.4882103
,"福生",35.7423483,139.3278636
,"二俣尾",35.8042988,139.2159535
,"羽村",35.7582678,139.3160652
,"鳩ノ巣",35.8150523,139.1287096
,"東中神",35.7064128,139.3842689
,"東青梅",35.7899044,139.2725011
,"軍畑",35.8076389,139.2076788
,"石神前",35.7966075,139.2251306
,"河辺",35.7843349,139.2849278
,"川井",35.8137516,139.1640333
,"古里",35.8162795,139.1516294
,"御嶽",35.8014535,139.1829937
,"宮ノ平",35.7873003,139.2369126
,"中神",35.7088858,139.376239
,"西立川",35.7035299,139.3936369
,"奥多摩",35.8094019,139.0967926
,"青梅",35.7904554,139.2583303
,"小作",35.7762291,139.3020363
,"沢井",35.8058546,139.1936415
,"白丸",35.8119218,139.1148922
,"牛浜",35.7345743,139.3335747
,"東富岡",36.2608637,138.9019007
,"上州福島",36.2563327,138.9296518
,"上州一ノ宮",36.2530369,138.8637154
,"上州七日市",36.258802,138.8748834
,"上州新屋",36.2559546,138.9516222
,"上州富岡",36.2604237,138.8919038
,"神農原",36.2426671,138.8435266
,"馬庭",36.2614153,139.0092091
,"南蛇井",36.2380765,138.8138092
,"西富岡",36.2601721,138.8831631
,"西山名",36.2710412,139.0323515
,"西吉井",36.2557231,138.9663303
,"千平",36.2301987,138.7988431
,"下仁田",36.2104653,138.7864082
,"吉井",36.2560542,138.9842924
"TN34","国谷",36.4516306,139.8236555
"TN33","壬生",36.4229063,139.8052382
"TN32","野州大塚",36.4089953,139.7730593
,"石橋",36.4364953,139.8665122
,"雀宮",36.4938889,139.8769529
,"天空橋",35.5489671,139.7543827
,"整備場",35.5551678,139.7533539
,"昭和島",35.5708971,139.750008
,"流通センター",35.5816673,139.7491238
,"大井競馬場前",35.5951172,139.7470539
,"天王洲アイル",35.6227359,139.7507947
,"四ツ谷",35.6860713,139.7306211
"M22","後楽園",35.7073394,139.7512504
"N05","六本木一丁目",35.6649905,139.7388526
"TJ10","成増",35.7776122,139.6329035
"M17","東京",35.6817543,139.7647551
"OM05","荏原町",35.603863,139.7075529
"T07:Z06;S05","九段下",35.6955382,139.7513781
"OH53","大平台",35.2386646,139.0740385
,"多々良",36.273581,139.5004886
,"長野原草津口",36.5463186,138.6497771
,"柳生",36.2067467,139.6596874
,"板倉東洋大前",36.2221334,139.648542
,"ソシオ流通センター",36.1364779,139.4244068
"I10;S06;Z07","神保町",35.6959465,139.758154
,"久地",35.610352,139.592758
"KK26","小島新田",35.5347601,139.7480321
,"千歳烏山",35.6680309,139.6008688
,"木崎",36.2712643,139.3124302
,"武蔵増戸",35.7309887,139.2562349
,"東秋留",35.7258859,139.3114682
,"秋川",35.7280552,139.2866846
,"武蔵増戸",35.7310574,139.2562532
,"横浜",35.4659884,139.6219788
,"加茂宮",35.935688,139.6166706
,"吉野原",35.9572224,139.6207071
,"原市",35.9639223,139.6221026
,"沼南",35.9710977,139.6234695
,"今羽",35.9500444,139.6194068
,"東宮原",35.9426946,139.6180325
,"大船",35.3527725,139.5317677
"B30;G05","センター北",35.5533142,139.578635
"B29;G04","センター南",35.5452928,139.5746053
,"金町",35.7695843,139.8706926
"OH18","登戸",35.6209078,139.5693643
,"東京貨物ターミナル駅",35.5896662,139.7594679
,"芦ヶ久保",35.9765024,139.1365333
,"四ツ谷",35.6854309,139.7295728
,"市ケ谷",35.69227,139.7354909
,"飯田橋",35.702188,139.7441924
,"後楽園",35.7082824,139.7517543
,"本駒込",35.7247665,139.7537288
,"駒込",35.7360547,139.746819
,"王子",35.7540023,139.7375002
,"赤羽岩淵",35.7834615,139.7221738
,"新宿三丁目",35.69084,139.7047061
,"氷川台",35.7497818,139.6650083
,"平和台",35.7579161,139.6538208
,"地下鉄赤塚",35.7698429,139.6440689
,"地下鉄成増",35.7769372,139.6309689
,"和光市",35.7886262,139.6123276
,"高田馬場",35.7137912,139.7038927
,"早稲田",35.7058028,139.721191
,"神楽坂",35.7039298,139.7341347
,"飯田橋",35.7019148,139.745585
,"竹橋",35.690494,139.7569614
,"日本橋",35.6824726,139.7737919
,"三田",35.648084,139.7488441
,"大手町",35.6840401,139.7626304
,"水道橋",35.7035071,139.7550684
,"春日",35.7097979,139.7531843
,"白山",35.7210717,139.7520578
,"千石",35.7282717,139.7441698
,"巣鴨",35.7336779,139.7380979
,"池袋",35.7312976,139.7084869
,"上北沢",35.6688535,139.6232912
,"代々木",35.6839729,139.7014495
,"仲御徒町",35.7064914,139.7761952
"H07","日比谷",35.6751289,139.7594089
,"東飯能",35.8528025,139.3260627
,"越生",35.9622775,139.299577
,"港南中央",35.4011996,139.5911667
,"あしかがフラワーパーク",36.3151578,139.5183925
,"新鹿沼",36.556796,139.7448197
,"樅山",36.5330893,139.7418934
,"楡木",36.5070825,139.7452462
,"下小代",36.6513639,139.713918
,"板荷",36.6194383,139.7077355
,"新古河",36.192459,139.687177
,"酒折",35.6597419,138.5989109
,"善光寺",35.6598766,138.5894032
,"金手",35.6621751,138.5791437
,"甲府",35.6672258,138.5691378
"B11","上大岡",35.4090326,139.5959771
"B05","踊場",35.405321,139.5188664
,"舞岡",35.4024944,139.5509877
,"下永谷",35.4025998,139.559695
"S13;Z12","住吉",35.6890174,139.8157296
"E13","森下",35.6880305,139.7982399
"E14;Z11","清澄白河",35.6820467,139.7987913
,"常陸鴻巣",36.472522,140.4675919
,"上菅谷",36.4554063,140.4924412
,"中菅谷",36.4458648,140.4926363
,"下菅谷",36.435349,140.4940613
,"瓜連",36.4981274,140.449723
,"南酒出",36.4773699,140.4984936
,"額田",36.4857123,140.5034141
,"常陸太田",36.530947,140.5281012
,"谷河原",36.5198779,140.5250642
,"河合",36.5082704,140.5171055
,"東水戸",36.3618876,140.5157087
,"常澄",36.3408365,140.5588017
,"牛久",35.9755208,140.1409404
,"藤代",35.9206534,140.1182086
,"取手",35.897306,140.0637169
,"南守谷",35.9342845,140.0024794
,"戸頭",35.9294755,140.0141759
,"稲戸井",35.9262942,140.0224015
,"新取手",35.9174575,140.0425851
,"寺原",35.9118742,140.0544646
,"西取手",35.9088559,140.0591568
,"守谷",35.9506676,139.992106
,"小絹",35.9808767,139.9833418
,"新守谷",35.9665144,139.9856512
,"水海道",36.0180189,139.9915668
,"玉村",36.1356647,139.9698611
,"宗道",36.1541067,139.9705195
,"下妻",36.1820063,139.9644363
,"石下",36.1172237,139.9742525
,"三妻",36.0735656,139.983024
,"南石下",36.1023895,139.9738622
,"厚木",35.44371,139.3785958
,"中妻",36.0472166,139.9906455
,"北水海道",36.0320855,139.992861
,"黒子",36.2473114,139.9749928
,"騰波ノ江",36.223245,139.9764083
,"大宝",36.2031008,139.9702929
,"大田郷",36.2782142,139.9596405
,"佐和",36.4300252,140.5403012
,"小木津",36.636792,140.6751546
,"大甕",36.51301,140.6197228
,"東海",36.465474,140.5657393
,"日立",36.5910335,140.6621499
,"十王",36.6713814,140.6859881
,"鹿島旭",36.2245985,140.5126154
,"涸沼",36.2658612,140.5271718
,"大洗",36.315351,140.5626675
,"金上",36.3825755,140.5337861
,"日工前",36.3878561,140.5249241
,"中根",36.3673904,140.5623744
,"高田の鉄橋",36.3523832,140.5803633
,"ひたち野うしく",36.0074123,140.1583406
,"荒川沖",36.0308079,140.166011
,"岩間",36.2954769,140.2764134
,"羽鳥",36.2472941,140.2867882
,"石岡",36.1909924,140.2799123
,"小金井",36.3743446,139.8419693
,"自治医大",36.394571,139.8541063
,"野木",36.2303474,139.7350699
,"古河",36.1946269,139.7095017
,"東鷲宮",36.0894788,139.6795253
,"横瀬",35.9852772,139.0977904
,"御花畑",35.9923718,139.0837383
,"冒険の丘",35.2596504,139.1247097
,"エントランス広場",35.259505,139.1280266
